,order_id,label,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_acc_y_AVAILABLE,min_acc_y_OTW_DROPOFF,min_acc_y_OTW_PICKUP,min_acc_y_UNAVAILABLE,max_acc_y_AVAILABLE,max_acc_y_OTW_DROPOFF,max_acc_y_OTW_PICKUP,max_acc_y_UNAVAILABLE,mean_acc_y_AVAILABLE,mean_acc_y_OTW_DROPOFF,mean_acc_y_OTW_PICKUP,mean_acc_y_UNAVAILABLE,median_acc_y_AVAILABLE,median_acc_y_OTW_DROPOFF,median_acc_y_OTW_PICKUP,median_acc_y_UNAVAILABLE,GO_FOOD,GO_RIDE
3208,RB1508,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,2.106169217825921,0.1402647300473409,0.3560829225499112,,2.1997140932644843,2.6031059520694906,1.4961531313643626,0.0,1265.0,40.0,12.0,0.0,1315.0,788.0,460.0,0.0,6.022030977758284,11.892362217576354,11.709024506329794,,1.0,1.0,1.0,1.0,1,1,1,1,3.87,3.0,3.0,11.556,23.518,29.904,55.544,11.556,7.630285714285714,7.582693333333333,15.391234042553192,11.556,4.185,3.9,4.469,11.556,0,1
3209,F1761,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.8016191643307041,0.6083203489350892,0.1684147569161269,,4.124035423432133,2.488353789743566,0.9429565596478044,0.0,991.0,262.0,11.0,0.0,1588.0,1012.0,220.0,0.0,9.349198692919192,8.851851425965256,15.430198248782252,,1.0,1.0,1.0,1.0,0,0,0,0,3.049,3.0,3.0,96.527,93.068,553.47,4.529,96.527,10.34095918367347,21.491623376623377,3.911173913043478,96.527,3.9,5.333,3.9,96.527,1,0
3210,RB1062,0,6.0,6.0,6.0,,0 days,0 days,0 days,,5.7875276420508674,0.7341375951261797,0.064726059210208,,7.655566842188378,7.630918501784955,0.3150018643292368,,1471.0,61.0,10.0,,2129.0,1261.0,180.0,,12.945063706847424,21.785334342922948,6.300037286584737,,1.0,1.0,1.0,,1,1,1,,3.637,3.0,4.812,,104.1,77.185,91.048,,14.967029411764706,13.032885057471264,17.341578947368422,,5.208,5.0,6.558,,0,1
3211,RB1055,0,6.0,6.0,6.0,,0 days,0 days,0 days,,3.938278382409125,1.4629133524084612,0.0768807904940276,,9.857539723072534,7.503419677570372,0.404302934240272,,1122.0,798.0,11.0,,2276.0,1687.0,210.0,,15.5918905988845,16.012039620185735,6.930907444118949,,1.0,1.0,1.0,,0,0,0,,3.0,3.0,3.0,,27.704,29.0,22.0,,6.367900900900901,5.230818181818182,6.920909090909091,,5.0,5.0,5.122,,0,1
3212,RB229,1,6.0,6.0,6.0,,0 days,0 days,0 days,,0.2874238821886777,0.4154248727563885,0.115479253000611,,1.955839353867432,1.8661758987728236,0.3571492561436825,,31.0,34.0,26.0,,360.0,327.0,186.0,,19.55839353867432,20.545055766306312,6.912566247942243,,1.0,1.0,1.0,,0,0,0,,3.0,9.102,3.0,,30.34,431.221,29.74,,16.014875,135.4519565217391,10.762611111111111,,14.4805,27.306,11.3,,0,1
3213,RB1727,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.0517766539039408,1.1394664576533453,0.0195329456148992,1.015892371937955,1.3218137205941014,3.424643981652704,0.0778039907637615,1.015892371937955,86.0,349.0,11.0,158.0,202.0,817.0,120.0,158.0,23.557076208607747,15.090230518910325,2.334119722912845,23.1469148036496,1.0,1.0,1.0,1.0,1,1,1,1,3.0,7.585,3.0,3.0,100.0,100.0,31.857,29.54,11.818181818181818,48.43528571428572,13.08153846153846,16.27,3.0,30.538,12.092,16.27,0,1
3214,RB1141,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.078983796596488,0.4377553741712633,0.0273865750605181,1.0819173674425957,3.355658285513986,1.4771521643578769,0.0981241438219368,1.363420978184226,470.0,37.0,26.0,693.0,1217.0,253.0,180.0,825.0,9.9263515430159,21.018765975052798,1.9624828764387363,5.949473359349351,1.0,1.0,1.0,1.0,1,1,1,1,3.0,9.102,3.0,20.406,100.0,100.0,43.447,100.0,12.670895833333333,43.238625,19.873222222222225,52.66425,3.0,32.305,22.3785,45.1255,0,1
3215,RB1918,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.0,0.1898502154977925,0.0,0.1114973159554631,0.0,0.4710078755447427,0.0,0.1114973159554631,25.0,237.0,10.0,90.0,155.0,1127.0,50.0,90.0,0.0,1.5045504453958063,0.0,4.459892638218525,1.0,1.0,1.0,1.0,1,1,1,1,3.0,3.0,3.0,3.0,6.16,56.623,3.0,29.381,3.6308,18.8021914893617,3.0,16.1905,3.0,16.687,3.0,16.1905,0,1
3216,F1514,0,6.0,6.0,6.0,,0 days,0 days,0 days,,2.4642959456172657,0.1693046975092863,0.0785588534316523,,5.317290697284861,4.044968035870537,0.0785588534316523,,1905.0,166.0,20.0,,3061.0,1409.0,460.0,,6.25359245678716,10.334907685687671,0.6148084181607577,,1.0,1.0,1.0,,1,1,1,,0.01,3.0,0.01,,9.572,98.0,27.0,,1.436,17.873834782608697,0.5967391304347825,,0.01,4.59,0.01,,1,0
3217,F1149,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.3092530860025587,0.1476610112146044,0.2012819116414061,0.4347956323391844,1.9818526289678984,0.5662052405661075,0.8804630536633979,0.5570634387920381,1334.0,29.0,11.0,1698.0,2486.0,880.0,430.0,1925.0,2.8699394466148167,2.3162941659522582,7.371318588809843,1.0417809764422532,1.0,1.0,1.0,1.0,0,0,0,0,0.01,21.236,20.633,7.944,31.297,42.887,128.9,1299.999,4.723197802197802,27.763428571428573,71.77815909090909,446.41333333333336,0.01,28.162,87.6,31.297,1,0
3218,F1163,1,6.0,,,,0 days,,,,0.0,,,,0.0,,,,10.0,,,,210.0,,,,0.0,,,,1.0,,,,1,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,1,0
3219,F435,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,2.246562208310378,0.3412764608166784,0.0,,4.493124416620756,5.605305468994651,0.0,0.0,2136.0,25.0,10.0,0.0,3323.0,1960.0,150.0,0.0,4.86766412874954,10.295459024684051,0.0,,1.0,1.0,1.0,1.0,0,0,0,0,0.01,0.01,0.01,9.063,7.505,1000.0,0.01,9.063,0.1308870967741935,28.75874585635359,0.01,9.063,0.01,18.911,0.01,9.063,1,0
3220,F1627,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,3.0760011812640715,0.1227166264094545,1.2389589998809458,,5.42195456263646,4.9163044907912985,1.2679749742892792,0.0,1410.0,12.0,1482.0,0.0,2301.0,1150.0,1712.0,0.0,8.48284938091754,15.39017057986841,2.666302516028858,,1.0,1.0,1.0,1.0,1,1,1,1,0.01,3.0,0.01,0.01,4.939,22.98,24.16,0.01,0.0895,5.972836206896552,15.22375,0.01,0.01,5.0,17.997,0.01,1,0
3221,F1371,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.3843871740289566,0.1487264711300726,0.0613610396642621,,1.806778036662987,3.123468034996094,0.0722141816195684,0.0,18.0,13.0,16.0,0.0,260.0,930.0,260.0,0.0,25.016926661487517,12.090844006436496,0.9998886685786396,,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.711,0.01,0.01,6.736,16.0,10.271,0.01,0.4487307692307692,6.918095744680851,1.985423076923077,0.01,0.01,6.4765,0.01,0.01,1,0
3222,F1404,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.9860686170140152,0.392757151360749,0.1922375897853313,0.2005811530625869,1.9721372340280303,1.8799488236441344,0.1922375897853313,0.2005811530625869,1364.0,54.0,71.0,23.0,2543.0,570.0,760.0,23.0,2.7918576651596183,11.873360991436638,0.9105991095094644,31.39531091414403,1.0,1.0,1.0,1.0,1,1,1,1,0.01,959.0,0.01,0.01,959.0,982.0,982.0,959.0,13.516901408450703,975.7272727272727,793.1557692307692,479.505,0.01,982.0,982.0,479.505,1,0
3223,F183,1,6.0,6.0,6.0,,0 days,0 days,0 days,,10.081250805765714,0.7399351811941891,0.0211983420969082,,10.081250805765714,12.04253087899972,0.0686284506637958,,3490.0,137.0,139.0,,3528.0,2515.0,940.0,,10.28699061812828,17.237817560397215,0.2628323642443245,,1.0,1.0,1.0,,0,0,0,,0.01,3.0,0.01,,4.588,24.656,61.104,,0.9256,10.417528846153846,7.97726923076923,,0.01,9.648,0.01,,1,0
3224,F1607,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.4044152594871635,3.7820235288300745,0.1202981163591294,,0.4992855011042747,9.70661799514266,0.2946771666494512,0.0,2559.0,727.0,177.0,0.0,2769.0,3015.0,481.0,0.0,0.649125245205991,11.589991635991238,2.2054839915551443,,1.0,1.0,1.0,1.0,1,1,1,1,31.696,21.331,55.556,84.058,134.851,988.0,988.0,84.058,81.95,94.51174770642204,136.66290625,84.058,79.218,55.359,65.168,84.058,1,0
3225,F1445,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.579584554471417,0.2309740985997107,0.4195923878773008,0.6933279728526727,1.568685299538744,1.7287376102893006,1.525823835557107,1.4381686421061104,2445.0,34.0,1795.0,2645.0,2934.0,1291.0,2908.0,2949.0,1.9247672386978456,4.820647092983332,1.888915339754328,1.7556483932119356,1.0,1.0,1.0,1.0,1,1,1,1,0.01,5.608,0.01,0.01,18.224,118.992,96.0,5.36,5.7317,24.533298969072167,19.68301639344262,0.9016666666666668,2.685,17.953,4.516,0.01,1,0
3226,F1071,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.2120893349259111,0.2074362579087189,0.0043009631889473,0.8703201305467867,0.5336977801021839,0.5390582193154522,0.0086019263778947,1.2951700220586906,1157.0,36.0,1211.0,1630.0,2078.0,675.0,1661.0,1750.0,0.9245967316495968,2.874977169682412,0.0186435490429988,2.664349759663593,1.0,1.0,1.0,1.0,1,1,1,1,0.01,3.216,0.01,0.01,10.72,96.0,29.207,9.648,0.501203125,18.87790566037736,0.92240625,3.18125,0.01,16.079,0.01,1.5335,1,0
3227,F978,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.7418100576652489,0.1363546226655869,0.0,0.3443774232699674,1.4305649042051838,0.4444642046816942,0.0,0.6887548465399349,595.0,27.0,33.0,743.0,1655.0,277.0,260.0,756.0,3.1118028127726056,5.776430096946207,0.0,3.2797849835235,1.0,1.0,1.0,1.0,0,1,1,1,0.01,0.01,0.01,0.01,9.007,83.957,0.01,9.007,0.2670571428571428,21.61522727272727,0.01,3.009,0.01,16.9,0.01,0.01,1,0
3228,F1035,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.0,0.0786919666546261,0.0845117648476567,,0.0,1.123735666380213,0.431425406153018,0.0,948.0,11.0,10.0,0.0,2100.0,610.0,290.0,0.0,0.0,6.631882621260273,5.355625731554706,,1.0,1.0,1.0,1.0,1,1,1,1,0.1,4.372,4.443,4.401,0.1,7.4,7.3,4.401,0.1,5.256967741935484,5.066666666666666,4.401,0.1,4.5275,4.644500000000001,4.401,1,0
3229,F524,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.4012634695971664,0.0845077222672219,0.0079172928225957,0.2008337136478511,0.4012634695971664,0.6829139400825107,0.0117775024219109,0.2008337136478511,516.0,20.0,10.0,1066.0,1344.0,347.0,120.0,1066.0,1.0748128649924102,7.084986121893484,0.3533250726573281,0.6782376821128183,1.0,1.0,1.0,1.0,1,1,1,1,0.1,4.399,4.474,0.1,0.1,7.4,5.043,4.57,0.1,5.4282,4.733076923076923,2.335,0.1,4.917,4.66,2.335,1,0
3230,F1077,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.238840883008319,2.182491463677177,0.1376517200995745,1.238840883008319,4.408703556752861,3.754611785256192,0.5770674792981471,4.641829833753393,928.0,1008.0,34.0,1100.0,1896.0,1357.0,530.0,1469.0,8.370956120416825,9.960650277761452,3.919703632968546,11.375484956781632,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.237,0.01,0.01,11.144,42.639,29.823,13.302,0.2933448275862069,8.176657142857144,6.72364705882353,1.5930909090909091,0.01,3.907,3.9,0.01,1,0
3231,F1431,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,0.0,1.071775077684448,0.0315129981962891,,0.0,2.9142595166275127,0.097868524987996,0.0,2429.0,336.0,19.0,0.0,3039.0,1646.0,209.0,0.0,0.0,6.373836123851183,1.6857736361568696,,1.0,1.0,1.0,1.0,1,1,1,1,0.01,3.0,0.01,3.021,0.01,60.0,11.0,3.021,0.01,17.525136363636364,1.930857142857143,3.021,0.01,11.0,0.01,3.021,1,0
3232,F1281,0,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.3149603606070512,1.6761395936246324,0.011234295351586,0.1617222722798514,2.9327641574276875,3.247501007956551,0.0499526181515681,0.1617222722798514,3838.0,1059.0,67.0,4565.0,4634.0,3087.0,351.0,4565.0,2.278366630716373,3.787173187121343,0.5123345451442887,0.1275356364090833,1.0,1.0,1.0,1.0,0,0,0,0,0.01,3.0,0.01,0.01,9.0,96.0,8.405,5.068,1.8477012987012984,13.693285714285716,3.097703703703704,2.539,0.01,6.364,3.905,2.539,1,0
3233,F516,1,6.0,6.0,6.0,6.0,0 days,0 days,0 days,0 days,1.7233174304488914,0.0846484129596915,0.0717800268837131,0.8640620585602475,3.8011682931381543,1.6600393512814295,0.704541939390633,0.8640620585602475,1100.0,15.0,11.0,1878.0,2177.0,556.0,520.0,1878.0,6.285808844877058,10.74845623131861,4.877598041935152,1.6563489940452032,1.0,1.0,1.0,1.0,1,1,1,1,3.0,3.0,3.0,3.9,6.795,5.36,5.935,9.999,4.251075949367088,3.5668771929824565,3.401698113207547,6.9495000000000005,3.9,3.649,3.0,6.9495000000000005,1,0
3234,F1959,1,6.0,6.0,6.0,,0 days,0 days,0 days,,1.1978939875599357,0.2863111613277561,0.1964471726314402,,1.1978939875599357,1.6292355565635777,0.4080117649920202,,755.0,20.0,53.0,,1305.0,330.0,394.0,,3.304535138096374,17.77347879887539,3.7280262791149057,,1.0,1.0,1.0,,0,1,1,,0.01,3.0,0.01,,3.0,84.844,116.133,,0.0643636363636363,20.668387096774197,12.591967741935484,,0.01,16.0,0.01,,1,0
3235,RB1571,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.3315914010551826,0.1063612949161698,0.0529715577148552,,0.8519476610814364,1.7915301335695408,0.4768637919404821,0.0,1029.0,16.0,10.0,0.0,2208.0,660.0,330.0,0.0,1.389045099589299,9.77198254674295,5.202150457532532,,0.0,0.0,0.0,0.0,0,0,0,1,3.458,3.216,3.834,3.998,24.438,30.048,17.115,3.998,10.282263157894738,6.095969696969697,7.0135000000000005,3.998,7.745,5.36,6.8405000000000005,3.998,0,1
3236,F137,1,0.0,,0.0,0.0,0 days,,0 days,0 days,0.7418100576652489,,0.0,0.7418100576652489,1.4836201153304978,,0.0,0.7418100576652489,209.0,,10.0,187.0,1358.0,,190.0,224.0,3.9330135605226735,,0.0,11.921947355334355,0.0,,0.0,0.0,1,,1,1,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,1,0
3237,F709,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.0324064289540274,0.3385056986903689,0.0269613585389777,,0.0324064289540274,4.6705636355166105,0.0676984644283312,0.0,1615.0,31.0,10.0,0.0,2437.0,1333.0,250.0,0.0,0.0478716225828883,12.613675234703525,0.9748578877679696,,0.0,0.0,0.0,0.0,0,0,0,0,0.01,4.288,0.01,0.01,0.01,699.999,29.363,0.01,0.01,32.522563636363635,5.024269230769231,0.01,0.01,15.008,0.01,0.01,1,0
3238,F233,1,0.0,0.0,0.0,,0 days,0 days,0 days,,3.0406921350729204,0.406818038390495,0.6698806037592976,,7.691830078710918,4.166750438418828,2.1569842254394573,,1678.0,39.0,10.0,,2578.0,1290.0,360.0,,10.741112600216956,11.628140758378125,21.569842254394576,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,24.0,145.087,30.0,,4.484326086956521,23.90738144329897,8.878081081081081,,4.0,23.443,4.023,,1,0
3239,F585,1,0.0,0.0,0.0,,0 days,0 days,0 days,,2.1653676908447683,0.2985291412469816,0.0860470894974107,,3.778450227883391,5.581362687149046,0.2752281989356439,,2012.0,55.0,10.0,,2312.0,1828.0,150.0,,5.883400008814968,10.991742709921535,6.605476774455455,,0.0,0.0,0.0,,1,1,1,,3.0,3.995,3.0,,23.0,144.442,19.0,,4.9109375,30.73666923076923,8.4525,,4.0,27.0,6.574,,1,0
3240,F605,1,0.0,0.0,0.0,,0 days,0 days,0 days,,2.768480908658621,0.3790532482451401,2.9227901856108085,,4.585435897558037,3.6292095108873488,3.5399652520184235,,1209.0,35.0,1340.0,,1750.0,989.0,1765.0,,9.432896703547964,13.210469402623312,7.220325726496502,,0.0,0.0,0.0,,1,1,1,,3.0,3.484,3.0,,24.0,136.484,39.908,,5.097267857142858,18.20088157894737,17.139380952380954,,4.0,14.9215,16.0,,1,0
3241,F243,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.1527808804469128,0.4581397255378577,0.0137661897348778,,0.1527808804469128,1.977096375247048,0.0304810524857304,0.0,48.0,25.0,24.0,0.0,588.0,453.0,450.0,0.0,0.935393145593344,15.712024174148723,0.2438484198858435,,0.0,0.0,0.0,0.0,1,1,1,1,0.01,12.179,0.01,0.01,0.01,1091.0,28.446,0.01,0.01,387.6210277777778,13.956179487179488,0.01,0.01,34.418,14.606,0.01,1,0
3242,F1182,1,0.0,,0.0,0.0,0 days,,0 days,0 days,0.8328436747596382,,0.0,0.8328436747596382,1.899271227984997,,0.0,1.4887336475887092,54.0,,10.0,223.0,1090.0,,20.0,568.0,6.272822404354119,,0.0,9.435635794576326,0.0,,0.0,0.0,1,,1,1,0.01,,0.01,0.01,24.422,,0.01,0.01,0.2697021276595744,,0.01,0.01,0.01,,0.01,0.01,1,0
3243,F1388,1,0.0,0.0,0.0,,0 days,0 days,0 days,,1.8909627523946784,0.1062468698676699,0.0134731872075395,,1.8909627523946784,2.878176528569853,0.0302199792693647,,993.0,17.0,45.0,,1593.0,800.0,170.0,,4.273362152304358,12.95179437856434,0.6399525021747823,,0.0,0.0,0.0,,1,1,1,,0.5,3.0,0.5,,3.405,10.72,4.756,,0.5468548387096774,4.7593125,1.212,,0.5,3.7175,0.5,,1,0
3244,F1218,1,0.0,0.0,0.0,,0 days,0 days,0 days,,0.0,0.4598234050978469,0.0449777242786411,,0.0,2.1167871372571194,0.0873524939004052,,8.0,12.0,17.0,,592.0,1000.0,424.0,,0.0,7.62043369412563,0.7416721180223086,,0.0,0.0,0.0,,1,1,1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,1,0
3245,F441,1,0.0,0.0,0.0,0.0,1 days,1 days,0 days,1 days,0.0,0.0,0.0,1.5724123013316336,0.0,0.0,0.0,1.5724123013316336,1466.0,12.0,390.0,1850.0,1826.0,550.0,830.0,1850.0,0.0,0.0,0.0,3.059829343131828,0.0,0.0,0.0,0.0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.0,0.01,0.01,0.01,1.505,0.01,0.01,0.01,1.505,1,0
3246,F1626,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.9067029004222884,0.0086557377452815,0.0436035684779958,1.4338576636710627,0.9396039498216856,0.0287732943362764,0.1291985726161268,1.4338576636710627,1660.0,10.0,21.0,159.0,2839.0,60.0,393.0,159.0,1.1914667908975232,1.7263976601765847,1.183498375109559,32.464701818967455,0.0,0.0,0.0,0.0,0,0,0,0,0.01,3.008,0.01,0.01,3.0,6.672,18.449,3.0,0.0390291262135922,4.494285714285715,5.414446808510639,1.505,0.01,3.255,3.0,1.505,1,0
3247,F1190,0,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,3.885484944296636,0.1627519654282876,2.3818065912050934,,7.27881444958894,5.820269982114439,2.3818065912050934,0.0,1613.0,55.0,1764.0,0.0,2714.0,1220.0,2124.0,0.0,9.655022851333891,17.17456716033769,4.03696032407643,,0.0,0.0,0.0,0.0,1,1,1,1,0.01,0.01,0.01,5.402,35.0,29.044,22.584,5.402,4.830116279069768,4.097575221238938,0.7154375,5.402,5.0,3.0,0.01,5.402,1,0
3248,F1640,0,0.0,0.0,0.0,,0 days,0 days,0 days,,0.1603805756312752,0.0503417545047423,0.000240018373674,,1.7189240642255377,0.2896421480015674,0.000480036747348,,80.0,11.0,10.0,,572.0,220.0,60.0,,10.818403201419468,4.739598785480195,0.0288022048408821,,0.0,0.0,0.0,,0,0,0,,3.0,3.9,3.0,,4.488,30.083,3.9,,3.835960784313725,7.506478260869565,3.752857142857143,,3.9,4.0,3.9,,1,0
3249,F577,0,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.9285797512026692,0.3692790715059567,0.349220329383975,,1.475630837878955,1.2502893814727694,0.4952809492598818,0.0,1052.0,131.0,90.0,0.0,1623.0,670.0,350.0,0.0,3.273118309528182,6.717972795973089,5.094318335244499,,0.0,0.0,0.0,0.0,0,0,0,0,3.0,3.0,3.245,3.9,28.412,4.2,10.272,3.9,4.9800344827586205,3.80274,4.308357142857143,3.9,3.9,3.9,3.9,3.9,1,0
3250,F176,1,0.0,,0.0,0.0,0 days,,0 days,0 days,0.0,,0.0,0.0,0.0,,0.0,0.0,48.0,,10.0,501.0,638.0,,30.0,501.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1,,1,1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,1,0
3251,F960,1,0.0,,0.0,0.0,0 days,,0 days,0 days,0.1533910416860382,,0.1048313557808155,3.0326980917075046,3.274115192985484,,0.5096969145665773,3.146059143579617,279.0,,26.0,849.0,1414.0,,270.0,911.0,8.335795399397272,,6.795958860887697,12.43228640712033,0.0,,0.0,0.0,1,,1,1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,0.1,,0.1,0.1,1,0
3252,F1451,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,3.159605815056448,2.696723482756189,0.0,0.5605592678313543,4.033651752548314,3.127252283081244,0.0,0.9658984789516818,2022.0,280.0,228.0,361.0,2742.0,1273.0,592.0,462.0,5.295822869866496,8.843761366137059,0.0,7.526481654168949,0.0,0.0,0.0,0.0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
3253,F1538,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.5657006543351583,0.0750645750061597,0.1047463870073661,0.6880159948267168,1.3016425249066863,0.818298444040499,0.1574146971050308,1.279787293223074,586.0,13.0,48.0,702.0,1743.0,281.0,280.0,1559.0,2.6884182958485776,10.483538784860484,2.0239032484932538,2.955249682875604,0.0,0.0,0.0,0.0,1,1,1,1,0.01,3.0,0.01,0.01,3.703,32.896,37.265,3.703,0.0539642857142857,7.722655172413793,9.665238095238095,0.93325,0.01,6.0,0.01,0.01,1,0
3254,F753,1,0.0,0.0,0.0,,0 days,0 days,0 days,,0.0,0.1469636904485504,0.0198767284895642,,0.0,0.956481861862226,0.0210083842942421,,58.0,17.0,11.0,,590.0,1030.0,111.0,,0.0,3.343043400683508,0.6813530041375823,,0.0,0.0,0.0,,0,0,0,,0.01,3.0,0.01,,0.01,16.237,27.608,,0.01,7.704747572815533,5.990666666666667,,0.01,6.0,0.01,,1,0
3255,F216,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,1.080728248477859,0.4270689040374393,0.0108725190797881,1.0329858188950116,3.543408692775434,0.474235378958394,0.0235704503395779,1.0329858188950116,776.0,321.0,10.0,505.0,1966.0,440.0,310.0,505.0,6.488439111898048,3.880107646023224,0.2737213587821959,7.363859303013943,0.0,0.0,0.0,0.0,0,0,0,0,0.01,3.0,0.01,0.01,3.0,47.465,59.208,3.0,0.0428571428571428,15.7125,7.02234375,1.505,0.01,7.542,0.01,1.505,1,0
3256,F1186,1,0.0,0.0,0.0,,0 days,0 days,0 days,,0.8762875107276122,0.2020927668641823,0.0,,1.9040144076011416,1.1371349891950455,0.0,,936.0,10.0,10.0,,2106.0,640.0,260.0,,3.2547254830788743,6.396384314222131,0.0,,0.0,0.0,0.0,,1,1,1,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,0.01,0.01,0.01,,1,0
3257,F63,1,0.0,,0.0,,0 days,,0 days,,0.0,,0.0,,0.0,,0.0,,26.0,,11.0,,580.0,,280.0,,0.0,,0.0,,0.0,,0.0,,1,,1,,0.01,,0.01,,0.01,,0.01,,0.01,,0.0099999999999999,,0.01,,0.01,,1,0
3258,F61,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,0.0,0.1339320234349807,0.1572778145728343,,0.0,4.03493391716516,0.3528872225490945,0.0,10.0,17.0,69.0,0.0,550.0,1358.0,440.0,0.0,0.0,10.69643748291206,2.8872590935835003,,0.0,0.0,0.0,0.0,1,1,1,1,0.01,3.9,0.01,0.01,0.01,12.0,13.0,0.01,0.01,6.117411764705882,4.519054054054053,0.01,0.01,3.9,3.9,0.01,1,0
3259,F44,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,2.3795148716507546,2.4579928785465213,0.1355356936796691,2.379128154055268,2.382853361602411,3.313270781880948,0.1623985292249212,2.379128154055268,22.0,824.0,16.0,18.0,413.0,1694.0,390.0,18.0,20.770634628979856,7.041189382981943,1.499063346691581,475.8256308110536,0.0,0.0,0.0,0.0,0,0,0,0,0.01,4.217,0.01,0.01,16.454,15.835,11.957,12.044,0.7670250000000001,6.477584269662922,1.6742750000000002,6.027,0.01,5.625,0.01,6.027,1,0
3260,F627,1,0.0,0.0,0.0,0.0,0 days,0 days,0 days,0 days,1.8824537357439133,0.1517239990447791,0.0,1.238840883008319,5.403620715027527,2.687863526423558,0.0,3.6096825506192856,982.0,10.0,29.0,1486.0,2164.0,640.0,310.0,1929.0,8.989387511136366,15.119232336132516,0.0,6.73657707736103,0.0,0.0,0.0,0.0,1,1,1,1,0.01,0.01,0.01,0.01,4.198,5.232,0.01,0.01,0.056021978021978,3.5352615384615387,0.01,0.01,0.01,3.9,0.01,0.01,1,0
